C,5,35024,OPTIDX,BANKNIFTY,1386945000,4970000,CE
C,5,35025,OPTIDX,BANKNIFTY,1386945000,4970000,PE
C,5,35026,OPTIDX,BANKNIFTY,1386945000,4980000,CE
C,5,35027,OPTIDX,BANKNIFTY,1386945000,4980000,PE
C,5,35032,OPTIDX,MIDCPNIFTY,1386772200,1035000,CE
C,5,35038,OPTIDX,MIDCPNIFTY,1386772200,1037500,CE
C,5,35051,OPTIDX,MIDCPNIFTY,1391005800,1035000,CE
C,5,35056,OPTIDX,MIDCPNIFTY,1391005800,1037500,CE
C,5,35058,OPTIDX,BANKNIFTY,1386945000,3150000,CE
C,5,35059,OPTIDX,BANKNIFTY,1386945000,3150000,PE
C,5,35074,OPTIDX,BANKNIFTY,1386945000,5700000,CE
C,5,35076,OPTIDX,BANKNIFTY,1386945000,5700000,PE
C,5,35119,OPTIDX,BANKNIFTY,1386945000,3840000,CE
C,5,35120,OPTIDX,BANKNIFTY,1386945000,3840000,PE
C,5,35152,OPTIDX,BANKNIFTY,1386945000,4880000,CE
C,5,35153,OPTIDX,BANKNIFTY,1386945000,4880000,PE
C,5,35154,OPTIDX,BANKNIFTY,1386945000,5600000,CE
C,5,35157,OPTIDX,BANKNIFTY,1386945000,5600000,PE
C,5,35158,OPTIDX,BANKNIFTY,1386945000,3200000,CE
C,5,35162,OPTIDX,BANKNIFTY,1386945000,3200000,PE
C,5,35163,OPTIDX,BANKNIFTY,1386945000,3250000,CE
C,5,35164,OPTIDX,BANKNIFTY,1386945000,3250000,PE
C,5,35171,OPTIDX,BANKNIFTY,1386945000,4930000,CE
C,5,35173,OPTIDX,BANKNIFTY,1386945000,4930000,PE
C,5,35180,OPTIDX,MIDCPNIFTY,1391005800,1002500,CE
C,5,35182,OPTIDX,MIDCPNIFTY,1391005800,1005000,CE
C,5,35234,OPTIDX,BANKNIFTY,1386945000,4940000,CE
C,5,35238,OPTIDX,BANKNIFTY,1386945000,4940000,PE
C,5,35239,OPTIDX,BANKNIFTY,1386945000,4960000,CE
C,5,35241,OPTIDX,BANKNIFTY,1386945000,4960000,PE
C,5,35242,OPTIDX,BANKNIFTY,1386945000,5650000,CE
C,5,35245,OPTIDX,BANKNIFTY,1386945000,5650000,PE
C,5,35254,OPTIDX,MIDCPNIFTY,1391005800,1007500,CE
C,5,35379,OPTIDX,MIDCPNIFTY,1386772200,1095000,CE
C,5,35382,OPTIDX,MIDCPNIFTY,1386772200,1097500,CE
C,5,35384,OPTIDX,MIDCPNIFTY,1386772200,1102500,CE
C,5,35393,OPTIDX,MIDCPNIFTY,1386772200,1220000,CE
C,5,35432,OPTIDX,MIDCPNIFTY,1387377000,1095000,CE
C,5,35434,OPTIDX,MIDCPNIFTY,1387377000,1097500,CE
C,5,35436,OPTIDX,MIDCPNIFTY,1387377000,1102500,CE
C,5,35438,OPTIDX,MIDCPNIFTY,1387377000,1220000,CE
C,5,35440,OPTIDX,MIDCPNIFTY,1387722600,1095000,CE
C,5,35448,OPTIDX,MIDCPNIFTY,1387722600,1097500,CE
C,5,35450,OPTIDX,MIDCPNIFTY,1387722600,1102500,CE
C,5,35568,OPTIDX,MIDCPNIFTY,1387722600,1220000,CE
C,5,35576,OPTIDX,MIDCPNIFTY,1388586600,1095000,CE
C,5,35578,OPTIDX,MIDCPNIFTY,1388586600,1097500,CE
C,5,35585,OPTIDX,MIDCPNIFTY,1388586600,1102500,CE
C,5,35588,OPTIDX,MIDCPNIFTY,1388586600,1220000,CE
C,5,35592,OPTIDX,MIDCPNIFTY,1391005800,1095000,CE
C,5,35596,OPTIDX,MIDCPNIFTY,1391005800,1097500,CE
C,5,35598,OPTIDX,MIDCPNIFTY,1391005800,1102500,CE
